codigo_c;PRESTACIONES ;valor;codigo;Nomenclador;Clasificación;Coseguro
661140;MYCOPLASMA PNEUMONIAE Ac Anti-IgG;39258;661140;NBU;BAJA;10000
661142;PREPARACIÓN DE SANGRE A TRANSFUNDIR (MÓDULO TRANSFUSIONAL);257358;661142;NBU;ALTA;20000
661145;RUBEOLA, Ac. IgG Anti-;32715;661145;NBU;BAJA;10000
661150;RUBEOLA, Ac. IgM Anti-;32715;661150;NBU;BAJA;10000
661160;TORCH (Toxoplasmosis , Rubeola, Citomegalovirus y Herpes 1 y 2 );109050;661160;NBU;BAJA;10000
661170;"SUBUNIDAD BETA de GONADOTROFINA CORIONICA
(cualitativa) - HCG o ?-HCG - Sub ?";17448;661170;NBU;BAJA;10000
661175;"SUBUNIDAD BETA de GONADOTROFINA CORIONICA
(cuantitativa) -  HCG o ?-HCG - Sub ?";30534;661175;NBU;BAJA;10000
661180;"TEST RAPIDO en FAUCES para STREPTOCOCCUS ?- HEMOLÍTICO Grupo ""A""";32715;661180;NBU;BAJA;10000
661185;TESTOSTERONA BIODISPONIBLE;54525;661185;NBU;BAJA;10000
661196;"SCREENING NEONATAL x 6 (TSH, FENIL ALANINA y TIR - BIOTINIDASA, GALACTOSEMIA y 17-HO-
PROGESTERONA - Neonatales)";135222;661196;NBU;BAJA;10000
661200;URGENCIAS.-;6543;661200;NBU;BAJA;10000
661530;IgA cuantitativa en LCR (Inmunoturbidimetría);65430;661530;NBU;BAJA;10000
662001;ABC - ACTO BIOQUÍMICO COMPLEMENTARIO;13086;662001;NBU;BAJA;10000
662008;ACANTHAMOEBA SPP.;32715;662008;NBU;ALTA;20000
662009;ACANTHAMOEBA - PCR;196290;662009;NBU;BAJA;10000
662011;ÁCAROS y ARTRÓPODOS, Investigación de vectores;21810;662011;NBU;BAJA;10000
662017;ACETILCOLINA;54525;662017;NBU;ALTA;20000
662025;ACETILCOLINA, Ac. Anti- RECEPTORES (ACRA);218100;662025;NBU;BAJA;10000
662034;ACETILCOLINESTERASA ERITROCITARIA (ACHE);26172;662034;NBU;BAJA;10000
662051;ACETONA CUANTITATIVA - sérica;41439;662051;NBU;BAJA;10000
662059;ACETONA CUANTITATIVA - urinaria;41439;662059;NBU;BAJA;10000
662068;ÁCIDO 3 METIL-INDOL;76335;662068;NBU;BAJA;10000
662085;ÁCIDO 5 HIDROX-INDOL ACÉTICO (HPLC);50163;662085;NBU;BAJA;10000
662093;ÁCIDO ACETOACÉTICO;37077;662093;NBU;BAJA;10000
662102;ÁCIDO ALFA CETÓNICO;26172;662102;NBU;BAJA;10000
662111;ÁCIDO BETA HIDROXIBUTÍRICO;41439;662111;NBU;BAJA;10000
662119;ÁCIDO CÍTRICO - plasmático;32715;662119;NBU;BAJA;10000
662120;ÁCIDO CÍTRICO - urinario;32715;662120;NBU;BAJA;10000
662128;ÁCIDO FENIL ACÉTICO (AFA);41439;662128;NBU;BAJA;10000
662136;ÁCIDO FENIL GLIOXÍLICO;34896;662136;NBU;BAJA;10000
662153;ÁCIDO FOLICO - intraeritrocitario.;30534;662153;NBU;BAJA;10000
662162;ÁCIDO FÓRMICO;34896;662162;NBU;BAJA;10000
662170;ÁCIDO FOSFATÍDICO, Ac. IgG Anti-;65430;662170;NBU;BAJA;10000
662179;ÁCIDO FOSFATÍDICO, Ac. IgM Anti-;65430;662179;NBU;BAJA;10000
662181;ÁCIDO FUROICO;34896;662181;NBU;ALTA;20000
662182;ÁCIDO GAMMA-AMINOBUTÍRICO (GABA);436200;662182;NBU;BAJA;10000
662183;ÁCIDO GLUTÁMICO;65430;662183;NBU;ALTA;20000
662184;ÁCIDO GUANIDINACÉTICO.;239910;662184;NBU;BAJA;10000
662187;ÁCIDO HIPÚRICO - urinario;32715;662187;NBU;BAJA;10000
662205;ÁCIDO HOMOVANÍLICO - HVA;43620;662205;NBU;BAJA;10000
662222;ÁCIDO INDOLACETICO, 5 HIDROXI -3-METIL;41439;662222;NBU;BAJA;10000
662236;ÁCIDO LÁCTICO - LCR;41439;662236;NBU;BAJA;10000
662239;ÁCIDO LÁCTICO - urinario;41439;662239;NBU;BAJA;10000
662247;ÁCIDO LISÉRGICO (LSD);41439;662247;NBU;BAJA;10000
662252;ÁCIDO MÁLICO;130860;662252;NBU;BAJA;10000
662256;ÁCIDO MANDÉLICO;41439;662256;NBU;BAJA;10000
662264;ÁCIDO METIL HIPÚRICO;41439;662264;NBU;BAJA;10000
662273;ÁCIDO METIL MALÓNICO;41439;662273;NBU;BAJA;10000
662277;ÁCIDO MUCÓNICO;41439;662277;NBU;ALTA;20000
662281;ÁCIDO ORÓTICO;226824;662281;NBU;BAJA;10000
662296;ÁCIDO OXALICO - sérico;47982;662296;NBU;BAJA;10000
662299;ÁCIDO OXALICO - urinario (2/ 12 / 24 hs. - c/u);32715;662299;NBU;BAJA;10000
662307;ÁCIDO PERCLÓRICO;0;662307;NBU;BAJA;10000
662316;ÁCIDO PIRUVICO - sérico;28353;662316;NBU;BAJA;10000
662328;ÁCIDO SALICÍLICO - sérico;26172;662328;NBU;BAJA;10000
662330;ÁCIDO SALICÍLICO - urinario;26172;662330;NBU;BAJA;10000
662341;ÁCIDO SIALICO;41439;662341;NBU;BAJA;10000
662346;ÁCIDO SUCCÍNICO;130860;662346;NBU;BAJA;10000
662350;ÁCIDO TIOGLICÓLICO;41439;662350;NBU;BAJA;10000
662358;ÁCIDO TRICLOROACÉTICO;39258;662358;NBU;BAJA;10000
662367;ÁCIDOS BILIARES - séricos.;65430;662367;NBU;ALTA;20000
662375;ÁCIDOS GRASOS DE CADENA MUY LARGA;266082;662375;NBU;BAJA;10000
662379;ÁCIDOS GRASOS NO ESTERIFICADOS (NEFA);21810;662379;NBU;ALTA;20000
662393;ÁCIDOS ORGÁNICOS - urinarios;266082;662393;NBU;ALTA;20000
662401;ACIL CARNITINAS - plasmáticos;261720;662401;NBU;BAJA;10000
662405;ACTINA AC (AAC) - IFI;0;662405;NBU;ALTA;20000
662410;ACUAPORINA 4 - Neuromielitis Optica–Ac. IgG (NMO- Ac. IgG);218100;662410;NBU;BAJA;10000
662417;ADENOSIN DEAMINASA - LCR;52344;662417;NBU;BAJA;10000
662418;ADENOSIN DEAMINASA - líquido pleural;52344;662418;NBU;BAJA;10000
662427;ADENOVIRUS, Ac. IgG o Totales, Anti-;39258;662427;NBU;BAJA;10000
662435;ADENOVIRUS, Ac. IgM, Anti-;39258;662435;NBU;BAJA;10000
662444;ADENOVIRUS, Ag.;52344;662444;NBU;ALTA;20000
662446;ADENOVIRUS - PCR;196290;662446;NBU;BAJA;10000
662448;ADENOVIRUS - Carga viral;327150;662448;NBU;BAJA;10000
662452;ADRENAL, Ac. Totales Anti-;141765;662452;NBU;BAJA;10000
662461;ALDOSTERONA - urinaria;32715;662461;NBU;BAJA;10000
662469;ALDRIN;130860;662469;NBU;BAJA;10000
662495;"Alfa 1 ANTITRIPSINA, CLEARENCE de (?1 AT - Clearence)
- M.F. / sérica.";43620;662495;NBU;BAJA;10000
662508;Alfa 1 GLUCOPROTEINA ACIDA (OROSOMUCOIDE);0;662508;NBU;BAJA;10000
662521;Alfa 2 ANTIPLASMINA;87240;662521;NBU;BAJA;10000
662538;Alfa-BHC (?-HCH) - alfa-HEXACLORURO de BENCENO - alfa-HEXACLORAN - alfa-LINDANO - ?-1,2,3,4,5,6- HEXACLOROCICLOHEXANO.;130860;662538;NBU;ALTA;20000
662547;Alfa GALACTOSIDASA (Fabry);283530;662547;NBU;BAJA;10000
662555;Alfa GLUCOSIDASA NEUTRA - semen;54525;662555;NBU;ALTA;20000
662559;Alfa L IDURONIDASA;239910;662559;NBU;BAJA;10000
662561;Alfa MANOSIDASA;0;662561;NBU;BAJA;10000
662563;Alfa NITROSO BETA NAFTOL, PRUEBA de;19629;662563;NBU;BAJA;10000
662572;ALPRAZOLAM;54525;662572;NBU;BAJA;10000
662587;ALUMINIO - pelo;65430;662587;NBU;BAJA;10000
662589;ALUMINIO - sérico;47982;662589;NBU;BAJA;10000
662591;ALUMINIO - urinario;47982;662591;NBU;BAJA;10000
662598;AMETRYN;130860;662598;NBU;BAJA;10000
662606;AMIKACINA;47982;662606;NBU;ALTA;20000
662620;AMINOÁCIDOS - LCR (Cromatografía cuantitativa);327150;662620;NBU;ALTA;20000
662623;AMINOÁCIDOS - sérico (Cromatografía cuantitativa);327150;662623;NBU;ALTA;20000
662624;AMINOÁCIDOS - sangre seca en papel de filtro - SSPF (cuantitativo);327150;662624;NBU;ALTA;20000
662627;AMINOÁCIDOS - urinarios (Cromatografía cuantitativa);327150;662627;NBU;BAJA;10000
662630;AMINOÁCIDOS - urinarios (Cualitativo);47982;662630;NBU;BAJA;10000
662649;AMONIO - urinario;43620;662649;NBU;BAJA;10000
662657;ANAEROBIOS (Cultivo).;65430;662657;NBU;BAJA;10000
662666;ANDROSTENEDIOL GLUCURÓNIDO (ALFA DIOL GLUCURONIDO);54525;662666;NBU;BAJA;10000
662675;ANDROSTENEDIONA, Delta 4- (?4);26172;662675;NBU;ALTA;20000
662688;ANFETAMINAS / METANFETAMINAS, confirmatorio;261720;662688;NBU;ALTA;20000
662700;ANGELMAN, SÍNDROME de;719730;662700;NBU;BAJA;10000
662704;ANION GAP;2181;662704;NBU;BAJA;10000
662706;ANTIBIOGRAMA - AUTOMATIZADO;109050;662706;NBU;BAJA;10000
662709;ANTICOAGULANTE LÚPICO;65430;662709;NBU;ALTA;20000
662712;ANTIDIURÉTICA, HORMONA (HAD) -VASOPRESINA;174480;662712;NBU;ALTA;20000
662713;"ANTIDIURÉTICA, HORMONA - urinaria (HAD u) -
VASOPRESINA urinaria";174480;662713;NBU;BAJA;10000
662717;ANTIGENOS BACTERIANOS, screening (Haemof..infl, Neis. mening., Strept. Pneum.);174480;662717;NBU;ALTA;20000
662730;ANTÍGENO PROSTÁTICO ESPECÍFICO, COMPLEJADO (PSA c);54525;662730;NBU;ALTA;20000
662734;ANTÍGENO PROSTÁTICO ESPECÍFICO, Libre+Total (PSA- L+T);78516;662734;NBU;ALTA;20000
662739;"ANTIGENOS - PANEL GINECOLÓGICO - PCR (Chamydia
trachomatis / Mycoplasma  hominis / Mycoplasma genitalium / Ureaplasma urealyticum / Neisseria gonorrhoeae)";327150;662739;NBU;ALTA;20000
662743;ANTIGENOS VIRALES - PANEL de DIARREICOS - PCR;327150;662743;NBU;ALTA;20000
662745;ANTIGENOS VIRALES - PANEL de RESPIRATORIOS - BÁSICO;196290;662745;NBU;ALTA;20000
662749;ANTIGENOS VIRALES - PANEL de RESPIRATORIOS  - PCR BÁSICO;392580;662749;NBU;ALTA;20000
662751;ANTIGENOS VIRALES - PANEL de RESPIRATORIOS  - PCR EXTENDIDO;501630;662751;NBU;BAJA;10000
662769;ANTIMICOGRAMA LEVADURAS, Screening;65430;662769;NBU;BAJA;10000
662780;ANTIMONIO - sérico;39258;662780;NBU;BAJA;10000
662782;ANTIMONIO - urinario;39258;662782;NBU;BAJA;10000
662790;ANTIMULLERIANA, HORMONA (HAM);163575;662790;NBU;BAJA;10000
662803;ANTITROMBINA III FUNCIONAL;54525;662803;NBU;BAJA;10000
662810;APOLIPOPROTEINA A (ApoA);23991;662810;NBU;BAJA;10000
662811;APOLIPOPROTEINA B (ApoB);23991;662811;NBU;ALTA;20000
662815;APOLIPOPROTEINA E, GENOTIPO (Apo E);383856;662815;NBU;ALTA;20000
662820;ARILSULTASA A - en leucocitos;327150;662820;NBU;ALTA;20000
662822;ARILSULTASA A - sérica;327150;662822;NBU;BAJA;10000
662834;ARSÉNICO - pelo;65430;662834;NBU;BAJA;10000
662837;ARSÉNICO - uña;65430;662837;NBU;BAJA;10000
662846;ASPERGILLIUS, Ac. Anti-;52344;662846;NBU;BAJA;10000
662850;ATRAZINA;130860;662850;NBU;BAJA;10000
662852;AUTOHEMÓLISIS, PRUEBA DE;8724;662852;NBU;BAJA;10000
662854;BACILUS ANTHRACIS, Cultivo y Tipificación;43620;662854;NBU;ALTA;20000
662858;"BACTERIAS RESISTENTES A CARBAPENEMES - PCR o
similar";207195;662858;NBU;ALTA;20000
662863;BANDAS OLIGOCLONALES, en L.C.R. / Suero;926925;662863;NBU;ALTA;20000
662888;BARBITURATOS, Confirmatorio.;261720;662888;NBU;BAJA;10000
662896;BARIO - sérico.;47982;662896;NBU;BAJA;10000
662897;BARIO - urinario;47982;662897;NBU;BAJA;10000
662912;BARTONELLA HENSELAE, Ac. IgG Anti-;109050;662912;NBU;BAJA;10000
662914;BARTONELLA HENSELAE, Ac. IgM Anti-;109050;662914;NBU;BAJA;10000
662931;BENCENO-ETILBENCENO-TOLUENO-XILENO (BETX);130860;662931;NBU;ALTA;20000
662945;BENZODIAZEPINAS, Confirmatorio.;261720;662945;NBU;BAJA;10000
662963;BERILIO - sérico;47982;662963;NBU;BAJA;10000
662965;BERILIO - urinario;47982;662965;NBU;BAJA;10000
662980;Beta 2 GLICOPROTEÍNA, Ac. IgA Anti-;65430;662980;NBU;BAJA;10000
662982;Beta 2 GLICOPROTEÍNA, Ac. IgG Anti-;65430;662982;NBU;BAJA;10000
662984;Beta 2 GLICOPROTEÍNA, Ac. IgM Anti-;65430;662984;NBU;BAJA;10000
663016;Beta-BHC (?-HCH) - beta-HEXACLORURO de BENCENO - beta-HEXACLORAN - beta-LINDANO - beta-1,2,3,4,5,6- HEXACLOROCICLOHEXANO.;130860;663016;NBU;BAJA;10000
663025;Beta CROSS LAPS - CTX-C - TELOPÉPTIDO DE COLÁGENO TIPO I;69792;663025;NBU;ALTA;20000
663034;Beta GALACTOSIDASA;283530;663034;NBU;ALTA;20000
663042;Beta GLUCOCEREBROSIDASA;283530;663042;NBU;BAJA;10000
663051;Beta LACTAMASA;21810;663051;NBU;BAJA;10000
663056;Beta Libre hCG;82878;663056;NBU;BAJA;10000
663062;Beta MANOSIDASA;0;663062;NBU;BAJA;10000
663065;BICARBONATO, en orina;21810;663065;NBU;ALTA;20000
663067;BIOTINA;654300;663067;NBU;ALTA;20000
663068;BIOTINIDAZA, CONFIRMATORIO.;261720;663068;NBU;BAJA;10000
663076;BLADER TEST ANTÍGENO - NMP22 (B.T.A.);0;663076;NBU;BAJA;10000
663085;BLASTOMYCES DERMATITIDIS, Ac (Fase Lev);76335;663085;NBU;ALTA;20000
663093;BNP (FACTOR NATRIURÉTICO);207195;663093;NBU;BAJA;10000
663102;BORDETELLA PERTUSIS, Ac. IgG Anti-;76335;663102;NBU;BAJA;10000
663110;BORDETELLA PERTUSIS, Ac. IgM Anti-;80697;663110;NBU;BAJA;10000
663119;BORDETELLA PERTUSIS, Ag.;87240;663119;NBU;ALTA;20000
663120;BORDETELLA PERTUSIS -  PCR;196290;663120;NBU;BAJA;10000
663128;BORRELLIA BUGDORFERI, Ac. IgG Anti-;76335;663128;NBU;BAJA;10000
663136;BORRELLIA BUGDORFERI, Ac. IgM Anti-;80697;663136;NBU;ALTA;20000
663141;BRCA 1 BRCA 2, GRANDES DELECCIONES Y DUPLICACIONES (MLPA);2181000;663141;NBU;ALTA;20000
663143;BRCA 1 BRCA 2, SECUENCIACIÓN COMPLETA;4362000;663143;NBU;ALTA;20000
663145;BRCA 1-2, PANEL ASHKENAZI;817875;663145;NBU;ALTA;20000
663147;BRCA 1-2, PANEL ASHKENAZI - SEFARADI;981450;663147;NBU;BAJA;10000
663153;BROMURO - sérico;43620;663153;NBU;BAJA;10000
663158;BRUCELLAS, TEST DE WRIGHT;21810;663158;NBU;BAJA;10000
663159;BRUCELLAS, TEST DE WRIGHT, con 2-Mercaptoetanol (W-2ME);26172;663159;NBU;BAJA;10000
663162;BRUCELOSIS (IFI);26172;663162;NBU;BAJA;10000
663170;BRUCELOSIS (Fijación de Complemento);10905;663170;NBU;BAJA;10000
663179;BRUCELOSIS, Ac. IgG ó Totales Anti-;26172;663179;NBU;BAJA;10000
663187;BRUCELOSIS, Ac. IgM Anti-;26172;663187;NBU;BAJA;10000
663190;BRUCELOSIS, Ac. Incompletos Anti-;32715;663190;NBU;BAJA;10000
663230;Actividad anti-Xa del Rivaroxaban;392580;663230;NBU;BAJA;10000
663239;CA 21-1 (MARCADOR TUMORAL de PULMÓN) - CYFRA 21-1;130860;663239;NBU;BAJA;10000
663247;CA 72-4 (MARCADOR TUMORAL GÁSTRICO);109050;663247;NBU;ALTA;20000
663254;CADENA LIVIANA KAPPA, LIBRE (Nefelometría);283530;663254;NBU;ALTA;20000
663257;CADENA LIVIANA LAMBDA, LIBRE (Nefelometría);283530;663257;NBU;BAJA;10000
663259;CADENAS PESADAS EN SANGRE Y ORINA C/U;87240;663259;NBU;BAJA;10000
663262;CADMIO (Cd) - pelo;54525;663262;NBU;BAJA;10000
663264;CADMIO (Cd) - sanguíneo;47982;663264;NBU;BAJA;10000
663273;CALCIDIOIDEMICOSIS - Inmunodif.;0;663273;NBU;BAJA;10000
663290;CALCIO (Ca) - pelo;54525;663290;NBU;BAJA;10000
663292;CALCIO (Ca) - saliva;54525;663292;NBU;BAJA;10000
663307;CÁLCULO - biliar, salival, urinario - Estudio Cristalográfico (C/U);43620;663307;NBU;ALTA;20000
663310;CALPROTECTINA (CPMF);218100;663310;NBU;BAJA;10000
663316;CAMPYLOBACTER SPP, Cultivo;0;663316;NBU;BAJA;10000
663318;CAMPYLOBACTER SPP, Directo (ELISA);43620;663318;NBU;BAJA;10000
663320;CAMPYLOBACTER SPP, Directo (Microscopía);26172;663320;NBU;BAJA;10000
663324;CANDIDA ALBICANS, Ac. Totales;32715;663324;NBU;BAJA;10000
663333;CANDIDA, ELECTROFORESIS DE CAMP;0;663333;NBU;ALTA;20000
663350;CANNABINOIDES, CONFIRMATORIO (MARIHUANA - CONFIRMATORIO - GC-MS);261720;663350;NBU;BAJA;10000
663375;CARBOXIHEMOGLOBINA;32715;663375;NBU;BAJA;10000
663384;CARDIOLIPINAS, Ac. IgA Anti-;43620;663384;NBU;BAJA;10000
663392;CARDIOLIPINAS, Ac. IgG Anti-;39258;663392;NBU;BAJA;10000
663401;CARDIOLIPINAS, Ac. IgM Anti-;39258;663401;NBU;ALTA;20000
663427;CARIOTIPO con BANDEO - Alta Resolución (Alta Sensibilidad);501630;663427;NBU;ALTA;20000
663430;CARIOTIPO, con BANDEO;305340;663430;NBU;ALTA;20000
663435;CARIOTIPO - líquido anmiótico;763350;663435;NBU;ALTA;20000
663440;CARIOTIPO - material de aborto;436200;663440;NBU;ALTA;20000
663443;CARIOTIPO - médula ósea (Citogenético de MO);305340;663443;NBU;ALTA;20000
663446;CARIOTIPO - vellosidades coriónicas;763350;663446;NBU;ALTA;20000
663461;CARNITINA, Libre y Total - suero;348960;663461;NBU;ALTA;20000
663463;CARNITINA, Libre y Total - urinario;348960;663463;NBU;BAJA;10000
663478;CATECOLAMINAS - LCR;54525;663478;NBU;ALTA;20000
663495;CD34 POSITIVAS - Citometría de Flujo;76335;663495;NBU;ALTA;20000
663504;CD10/CD19 - Citom. de Flujo;76335;663504;NBU;ALTA;20000
663512;"CD3/CD16+56, CÉLULAS NATURAL KILLER (NK) - Citom.
de Flujo";76335;663512;NBU;ALTA;20000
663521;"CD25 RECEPTOR SOLUBLE DE INTERLUKINA 2 - Citom.
de Flujo";76335;663521;NBU;ALTA;20000
663529;CD69/CD56;76335;663529;NBU;ALTA;20000
663538;"CD, SUBPOBLACION LINFOCITARIA - Citometría de
Flujo (C/U)";76335;663538;NBU;BAJA;10000
663543;CELULARIDAD en lágrimas;21810;663543;NBU;BAJA;10000
663546;CELULAS LE;15267;663546;NBU;BAJA;10000
663563;CENTROMERO, Ac. Anti-;47982;663563;NBU;BAJA;10000
663571;CHAGAS, Ac. IgM Anti- (ELISA);30534;663571;NBU;BAJA;10000
663572;CHAGAS, Ac. IgM Anti- (IFI);30534;663572;NBU;ALTA;20000
663576;CHAGAS, (PCR);196290;663576;NBU;ALTA;20000
663582;CHIKUNGUNYA , virus (PCR);196290;663582;NBU;ALTA;20000
663585;CHITOTRIOSIDASA - sanguínea.;239910;663585;NBU;ALTA;20000
663586;CHITOTRIOSIDASA - sanguínea/soporte-papel (Fluorométrico);239910;663586;NBU;BAJA;10000
663589;CHLAMYDIA PNEUMONIAE, Ac. IgM Anti-;43620;663589;NBU;ALTA;20000
663591;CHLAMYDIA PNEUMONIAE - PCR;196290;663591;NBU;BAJA;10000
663598;CHLAMYDIA PSITACCI, Ac. IgG Anti-;39258;663598;NBU;BAJA;10000
663606;CHLAMYDIA PSITACCI, Ac. IgM Anti-;43620;663606;NBU;ALTA;20000
663609;CHLAMYDIA PSITACCI - PCR;196290;663609;NBU;ALTA;20000
663623;CHLAMYDIA TRACHOMATIS, Ac. IgG Anti-;39258;663623;NBU;ALTA;20000
663632;CHLAMYDIA TRACHOMATIS, Ac. IgM Anti-;43620;663632;NBU;ALTA;20000
663640;CHLAMYDIA TRACHOMATIS, Ag.;43620;663640;NBU;ALTA;20000
663649;CHLAMYDIA TRACHOMATIS, Ag. PCR;196290;663649;NBU;ALTA;20000
663650;CHLAMYDIA TRACHOMATIS, cultivo celular;207195;663650;NBU;BAJA;10000
663651;CHLAMYDIA TRACHOMATIS - LCR;0;663651;NBU;BAJA;10000
663657;CHOLERAE VIBRIO, CULTIVO;0;663657;NBU;BAJA;10000
663666;CIANUROS;47982;663666;NBU;BAJA;10000
663674;CICLOSPORINA A - sérica;65430;663674;NBU;BAJA;10000
663683;CISTINA;32715;663683;NBU;BAJA;10000
663717;Whipple, enfermedad de (PCR para Tropheryma whippelii);98145;663717;NBU;ALTA;20000
663720;CITOMEGALOVIRUS, detección cuantitativa - PCR;327150;663720;NBU;BAJA;10000
663722;CITOMEGALOVIRUS, detección cualitativa - PCR;152670;663722;NBU;BAJA;10000
663734;"CITOPLASMA DE NEUTROFILO, Ac. Anti- c/u (ANCA C, P
- c/u)";102507;663734;NBU;BAJA;10000
663751;CLEMENTS, Prueba de;26172;663751;NBU;BAJA;10000
663756;Toxoplasma gondii - PCR en LCR;130860;663756;NBU;ALTA;20000
663760;CLOSTRIDIUM DIFFICILE, Toxina A - materia fecal.;174480;663760;NBU;ALTA;20000
663762;CLOSTRIDIUM DIFFICILE, Toxinas (A + B) - Materia Fecal (Inmunocromatografía);218100;663762;NBU;BAJA;10000
663786;COBALTO - plasmático;43620;663786;NBU;BAJA;10000
663788;COBALTO - urinario;43620;663788;NBU;BAJA;10000
663814;COBRE - eritrocitario;43620;663814;NBU;BAJA;10000
663820;COBRE - urinario;43620;663820;NBU;ALTA;20000
663828;COCAÍNA, GC-MS - Confirmatorio.;261720;663828;NBU;BAJA;10000
663837;COCCIDIOIDES INMITIS, Ac. Anti- BANDA F;0;663837;NBU;BAJA;10000
663845;COCCIDIOIDES INMITIS, Ac. Anti- BANDA TP;0;663845;NBU;BAJA;10000
663854;COCCIDIOIDES INMITIS, Ac. Anti- CIE;0;663854;NBU;BAJA;10000
663860;COCCIDIOIDES INMITIS, Ac. Ig Totales Anti-;87240;663860;NBU;BAJA;10000
663862;COCCIDIOIDES INMITIS, Ac. IgG Anti-;61068;663862;NBU;BAJA;10000
663871;COCCIDIOIDES INMITIS, Ac. IgM Anti-;61068;663871;NBU;ALTA;20000
663880;COCLEARES, Ac. Anti- (Anti- P68 KDA) (Western Blot);327150;663880;NBU;BAJA;10000
663888;CODEÍNA - sérica;109050;663888;NBU;BAJA;10000
663890;CODEÍNA - urinaria;109050;663890;NBU;BAJA;10000
663905;COFACTOR DE RISTOCETINA;130860;663905;NBU;BAJA;10000
663910;COLESTEROL NO HDL;11995,5;663910;NBU;BAJA;10000
663922;COMPLEMENTO C1Q (PROTEINA 11S);61068;663922;NBU;BAJA;10000
663926;COMPLEMENTO C2;0;663926;NBU;BAJA;10000
663939;CONCENTRACIÓN BACTERICIDA MÍNIMA (CBM);61068;663939;NBU;BAJA;10000
663948;CONCENTRACION INHIBITORIA MINIMA (CIM);61068;663948;NBU;BAJA;10000
663953;"CONEXINA 26 -  MUTACIONES 35delG (GJB2) o Cx26 -
PCR Para sordera hereditaria no sindrómica";167937;663953;NBU;ALTA;20000
663955;CONEXINA 26 - SECUENCIACIÓN - PCR;250815;663955;NBU;BAJA;10000
663960;COPROPORFIRINAS - eritrocitarias;32715;663960;NBU;ALTA;20000
663964;COREA DE HUNTINGTON - PCR;1090500;663964;NBU;BAJA;10000
663969;CORONAVIRUS (COVID-19) - SARS-CoV-2 - Ac. Anti- IgA;87240;663969;NBU;BAJA;10000
663970;CORONAVIRUS (COVID-19) - SARS-CoV-2 - Ac. Anti- IgG;87240;663970;NBU;BAJA;10000
663971;CORONAVIRUS (COVID-19) - SARS-CoV-2 - Ac. Anti- IgM;87240;663971;NBU;BAJA;10000
663972;CORONAVIRUS (COVID-19) - SARS-CoV-2 - Ac. Totales;87240;663972;NBU;BAJA;10000
663978;CORONAVIRUS (COVID-19) - SARS-CoV-2 – RT-PCR;327150;663978;NBU;BAJA;10000
663982;CORPÚSCULOS METACROMÁTICOS - urinario;21810;663982;NBU;BAJA;10000
663994;CORRECCIÓN C/PLASMA NORMAL - aPTT;54525;663994;NBU;BAJA;10000
663996;CORRECCIÓN C/PLASMA NORMAL - TP;54525;663996;NBU;BAJA;10000
664002;CORTEX ADRENAL, Ac. ANTI- (A.A.C.A);0;664002;NBU;BAJA;10000
664008;CORTISOL LIBRE - urinario (CLU);26172;664008;NBU;BAJA;10000
664012;CORTISOL - salival;26172;664012;NBU;BAJA;10000
664033;COTININA - sérica;54525;664033;NBU;BAJA;10000
664035;COTININA - urinaria;54525;664035;NBU;BAJA;10000
664050;ACIDO AMINOLEVULINICO-DH  (ALADH);65430;664050;NBU;BAJA;10000
664059;COXIELLA BURNETTI, Ac. IgM Anti-;65430;664059;NBU;BAJA;10000
664068;COXSACKIE VIRUS A, 2-7-9, Ac. Anti- (c/u);41439;664068;NBU;BAJA;10000
664076;COXSACKIE VIRUS B, 1-2-3-4-5-6, Ag. (c/u);41439;664076;NBU;BAJA;10000
664085;COXSACKIE VIRUS B, 1-2-3-4-5-6, Ac. Anti- (pool);41439;664085;NBU;BAJA;10000
664093;COXSACKIE VIRUS B, 1-2-3-4-5-6, Ac. Anti- (c/u);41439;664093;NBU;BAJA;10000
664102;COXSACKIE VIRUS B, 1-2-3-4-5-6, Ac. IgM Anti- (c/u);50163;664102;NBU;BAJA;10000
664105;CREATINA - sérica;21810;664105;NBU;BAJA;10000
664106;CREATINA - urinaria;21810;664106;NBU;BAJA;10000
664110;CRIOCRITO;21810;664110;NBU;ALTA;20000
664119;CRIOFIBRINÓGENO;21810;664119;NBU;ALTA;20000
664125;CRISTALIZACIÓN en lágrimas;15267;664125;NBU;ALTA;20000
664132;CROMO (Cr)- pelo;47982;664132;NBU;ALTA;20000
664134;CROMO (Cr) - sérico;43620;664134;NBU;ALTA;20000
664136;CROMO (Cr) - urinario;43620;664136;NBU;ALTA;20000
664141;CROMOGRANINA A;327150;664141;NBU;ALTA;20000
664143;CROMOSOMA, ALTERACIONES del (c/u) Delección Cromosoma 13 (FISH);894210;664143;NBU;ALTA;20000
664144;CROMOSOMA, ALTERACIONES del (c/u) - Delección 17 P53 - (FISH);894210;664144;NBU;ALTA;20000
664145;CROMOSOMA, ALTERACIONES del (c/u) Delección cromosoma 6 MYB (FISH);894210;664145;NBU;ALTA;20000
664146;CROMOSOMA, ALTERACIONES del (c/u) Delección C11 ATM-5q-7q - gen ATM (FISH);894210;664146;NBU;ALTA;20000
664147;CROMOSOMA, ALTERACIONES del (c/u) TRISOMÍA 12 - CENTRÓMERO 12 (FISH);894210;664147;NBU;BAJA;10000
664150;CROMOSOMA FILADELFIA - PCR - LMC -;479820;664150;NBU;BAJA;10000
